,X,Y
373,"[0.0, 0.0, -0.11136490106582642, -0.8187151551246643, -1.000075340270996, -0.6561861038208008, -0.06754964590072632, 1.0, -0.4401640295982361, 0.011071935296058655, 0.0, 0.037746720016002655, 0.027265949174761772, -0.04399868845939636, 0.0, 0.08504284918308258, -0.00407138466835022, 0.0, -0.03701305389404297, 0.033007457852363586, 0.005275249481201172, 0.375689297914505, 0.01555474940687418]","[0.4383365511894226, -0.8398259878158569, -0.36507922410964966, -0.1551511585712433, 0.16842755675315857, -0.2930384576320648, -0.38751208782196045, 0.901627779006958, -1.0]"
374,"[0.0, 0.0, -0.11161571741104126, -0.8185176849365234, -1.0000967979431152, -0.6563757658004761, -0.06765681505203247, 1.0, -0.4361790418624878, 0.03217213973402977, 0.0, 0.04736117273569107, 0.03558167815208435, -0.04179486259818077, 0.0, 0.110692597925663, 0.013094953261315823, 0.0, -0.03696393966674805, 0.03326713293790817, 0.005375325679779053, 0.375485360622406, 0.006043765693902969]","[0.11496826261281967, -0.9643449783325195, -0.3374392092227936, -0.3392431437969208, -0.17293387651443481, -0.15773418545722961, -0.2512781023979187, 0.9973623752593994, -1.0]"
375,"[0.0, 0.0, -0.11123937368392944, -0.8182538747787476, -1.000091552734375, -0.6564676761627197, -0.06805211305618286, 1.0, -0.4306681752204895, 0.04528900608420372, 0.0, 0.06410571187734604, 0.039771366864442825, -0.034501053392887115, 0.0, 0.11434345692396164, -0.001197212957777083, 0.0, -0.0369722843170166, 0.03325606882572174, 0.005165755748748779, 0.37556174397468567, 0.06393799930810928]","[-0.3874552845954895, -1.0, -0.4757123589515686, -0.5547371506690979, 0.12766125798225403, -0.2539690434932709, 0.1514146327972412, 0.591637134552002, -1.0]"
376,"[0.0, 0.0, -0.1109163761138916, -0.817858874797821, -1.0000905990600586, -0.6563327312469482, -0.0680810809135437, 1.0, -0.4268544912338257, 0.03195500001311302, 0.0, 0.05667473003268242, 0.040541231632232666, -0.03005836345255375, 0.0, 0.10819043964147568, -0.00437998166307807, 0.0, -0.03696751594543457, 0.03318542242050171, 0.004925787448883057, 0.3755772113800049, 0.023777827620506287]","[-0.024746574461460114, -0.9657285213470459, -0.45950207114219666, -0.4838755130767822, 0.0488109365105629, -0.276784211397171, -0.16474176943302155, 0.8546411395072937, -1.0]"
377,"[0.0, 0.0, -0.1108548641204834, -0.817497968673706, -1.0000977516174316, -0.6564458608627319, -0.0684160590171814, 1.0, -0.4238593578338623, 0.025024035945534706, 0.0, 0.05099356919527054, 0.0380510613322258, -0.039442066103219986, 0.0, 0.12304655462503433, 0.00510264141485095, 0.0, -0.03694343566894531, 0.033176735043525696, 0.004836916923522949, 0.3754318654537201, 0.0172005333006382]","[0.12351582199335098, -0.9601261615753174, -0.41366517543792725, -0.4043366312980652, -0.06413527578115463, -0.20249925553798676, -0.21842364966869354, 0.9460349678993225, -1.0]"
378,"[0.0, 0.0, -0.11059319972991943, -0.8173815608024597, -1.0000865459442139, -0.6562857627868652, -0.0691002607345581, 1.0, -0.42125171422958374, 0.028934305533766747, 0.0, 0.05673951655626297, 0.033691126853227615, -0.023243600502610207, 0.0, 0.11313796043395996, -0.0021089434158056974, 0.0, -0.03695082664489746, 0.03310824930667877, 0.004610896110534668, 0.3755203187465668, 0.06128072366118431]","[-0.16268333792686462, -1.0, -0.5357480049133301, -0.4561974108219147, 0.13958781957626343, -0.30188533663749695, 0.15392006933689117, 0.612207293510437, -1.0]"
379,"[0.0, 0.0, -0.11061322689056396, -0.817420482635498, -1.0001291036605835, -0.6566734313964844, -0.06940233707427979, 1.0, -0.41846466064453125, 0.021805917844176292, 0.0, 0.04660802707076073, 0.02873477153480053, -0.05144872888922691, 0.0, 0.17732380330562592, 0.017367616295814514, 0.0, -0.03691458702087402, 0.03316223621368408, 0.004696786403656006, 0.37552714347839355, 0.03735066577792168]","[0.004104621708393097, -1.0, -0.47465044260025024, -0.26462888717651367, -0.1715124249458313, -0.21600058674812317, -0.06207992881536484, 0.9380703568458557, -1.0]"
380,"[0.0, 0.0, -0.11044353246688843, -0.8176214098930359, -1.000108003616333, -0.6565307974815369, -0.06984210014343262, 1.0, -0.415560781955719, 0.019620459526777267, 0.0, 0.04896925017237663, 0.02574111334979534, -0.04244173690676689, 0.0, 0.1398884505033493, 0.006385688669979572, 0.0, -0.03690934181213379, 0.03313456475734711, 0.004593610763549805, 0.3757385313510895, 0.07747624069452286]","[-0.08224456757307053, -1.0, -0.47874054312705994, -0.33782729506492615, 0.1073574349284172, -0.23756279051303864, 0.16898013651371002, 0.6055867075920105, -1.0]"
381,"[0.0, 0.0, -0.11028462648391724, -0.8181301355361938, -1.0001133680343628, -0.6565126180648804, -0.06990569829940796, 1.0, -0.41341733932495117, 0.018792973831295967, 0.0, 0.04658202454447746, 0.017869681119918823, -0.0311077069491148, 0.0, 0.18447893857955933, 0.0038877916522324085, 0.0, -0.03693532943725586, 0.033093154430389404, 0.0046114325523376465, 0.37607505917549133, 0.0858599990606308]","[-0.024198539555072784, -1.0, -0.5171881318092346, -0.3123261630535126, 0.039871178567409515, -0.17965826392173767, 0.128144770860672, 0.6373518705368042, -1.0]"
382,"[0.0, 0.0, -0.1103203296661377, -0.8186050653457642, -1.000110387802124, -0.6569621562957764, -0.06978070735931396, 1.0, -0.4106025695800781, 0.01591864600777626, 0.0, 0.04543289169669151, 0.022852692753076553, -0.019221672788262367, 0.0, 0.15869759023189545, -0.002443192293867469, 0.0, -0.03697395324707031, 0.03308137506246567, 0.004845678806304932, 0.3762078285217285, 0.04591438174247742]","[0.16769272089004517, -1.0, -0.6008431315422058, -0.3207528591156006, 0.08449078351259232, -0.3195441961288452, -0.019605198875069618, 0.7733591198921204, -1.0]"
383,"[0.0, 0.0, -0.11043131351470947, -0.8185645937919617, -1.0001327991485596, -0.657246470451355, -0.0697590708732605, 1.0, -0.4076250195503235, 0.02110944502055645, 0.0, 0.04600781947374344, 0.035987403243780136, -0.04729050025343895, 0.0, 0.18739913403987885, 0.009617920964956284, 0.0, -0.03693652153015137, 0.033132344484329224, 0.004954040050506592, 0.3761367201805115, 0.02932720258831978]","[0.11703581362962723, -1.0, -0.4777613580226898, -0.3625238835811615, -0.1372450590133667, -0.220107302069664, -0.22101926803588867, 0.9684296250343323, -1.0]"
384,"[0.0, 0.0, -0.11014741659164429, -0.8183120489120483, -1.000122308731079, -0.6566251516342163, -0.07006186246871948, 1.0, -0.4052751064300537, 0.03133964538574219, 0.0, 0.053982414305210114, 0.03996596485376358, -0.03348615765571594, 0.0, 0.20323453843593597, 0.0034098916221410036, 0.0, -0.036894798278808594, 0.03311146795749664, 0.004602551460266113, 0.3762887120246887, 0.07020679861307144]","[-0.165010005235672, -1.0, -0.4812075197696686, -0.5522961020469666, -0.08980796486139297, -0.1801607608795166, -0.004163214936852455, 0.7503717541694641, -1.0]"
385,"[0.0, 0.0, -0.10976642370223999, -0.8184576630592346, -1.0000839233398438, -0.6566145420074463, -0.07031583786010742, 1.0, -0.4043622612953186, 0.028848400339484215, 0.0, 0.055884119123220444, 0.02490519918501377, -0.012714122422039509, 0.0, 0.11558964103460312, -0.009865844622254372, 0.0, -0.036931753158569336, 0.032964520156383514, 0.004457652568817139, 0.37654364109039307, 0.07139793038368225]","[-0.18962740898132324, -1.0, -0.5741384029388428, -0.42712152004241943, 0.23148348927497864, -0.3233831524848938, 0.24634584784507751, 0.47742167115211487, -1.0]"
386,"[0.0, 0.0, -0.10991334915161133, -0.8188096880912781, -1.000116229057312, -0.6573070287704468, -0.07015132904052734, 1.0, -0.4030956029891968, 0.015211351215839386, 0.0, 0.04377952963113785, 0.022514674812555313, -0.02647199109196663, 0.0, 0.14565584063529968, 0.002856343286111951, 0.0, -0.03694486618041992, 0.03300970047712326, 0.00477910041809082, 0.37654978036880493, 0.02555498294532299]","[0.2310636341571808, -1.0, -0.4975143373012543, -0.2424052655696869, -0.007414959371089935, -0.1961372047662735, -0.09997601062059402, 0.8820837140083313, -1.0]"
387,"[0.0, 0.0, -0.11011821031570435, -0.8187178373336792, -1.000152826309204, -0.6575450897216797, -0.0702289342880249, 1.0, -0.4004555344581604, 0.020420746877789497, 0.0, 0.04357460141181946, 0.03693839907646179, -0.0540742389857769, 0.0, 0.2275608330965042, 0.019148031249642372, 0.0, -0.03688979148864746, 0.03314194083213806, 0.004892826080322266, 0.3764224648475647, 0.02472345344722271]","[0.11962906271219254, -1.0, -0.43974053859710693, -0.3540230989456177, -0.2998451590538025, -0.12123152613639832, -0.23826821148395538, 1.0, -1.0]"
388,"[0.0, 0.0, -0.10976016521453857, -0.8183292150497437, -1.0001220703125, -0.6565210819244385, -0.0706254243850708, 1.0, -0.3984745144844055, 0.031530462205410004, 0.0, 0.05680417641997337, 0.045001398772001266, -0.014932887628674507, 0.0, 0.22049348056316376, -0.002891110721975565, 0.0, -0.03686666488647461, 0.03308231383562088, 0.0043762922286987305, 0.37656426429748535, 0.07125004380941391]","[-0.11923801153898239, -0.952659010887146, -0.5123056769371033, -0.7127606868743896, -0.13448801636695862, -0.18567949533462524, 0.017436465248465538, 0.7392996549606323, -1.0]"
389,"[0.0, 0.0, -0.10936182737350464, -0.8185205459594727, -1.0000851154327393, -0.6568462252616882, -0.07094007730484009, 1.0, -0.39852023124694824, 0.032816193997859955, 0.0, 0.05746268853545189, 0.019866997376084328, -0.017291506752371788, 0.0, 0.11611826717853546, -0.0056812092661857605, 0.0, -0.03690791130065918, 0.03288768231868744, 0.004316389560699463, 0.3768075704574585, 0.06996279954910278]","[-0.2781970500946045, -1.0, -0.5531859993934631, -0.3911621868610382, 0.19642439484596252, -0.2674708664417267, 0.28730541467666626, 0.48582708835601807, -1.0]"
390,"[0.0, 0.0, -0.10955274105072021, -0.8189707398414612, -1.000118613243103, -0.6576327085494995, -0.07078951597213745, 1.0, -0.39778709411621094, 0.012638096697628498, 0.0, 0.04129427671432495, 0.019771015271544456, -0.028773725032806396, 0.0, 0.14846478402614594, 0.0037621785886585712, 0.0, -0.03692936897277832, 0.03295987844467163, 0.004698276519775391, 0.3768180012702942, 0.030300961807370186]","[0.2255057394504547, -1.0, -0.5207983255386353, -0.18933501839637756, 0.007431738078594208, -0.24073782563209534, -0.054922349750995636, 0.8701644539833069, -1.0]"
391,"[0.0, 0.0, -0.10981279611587524, -0.8189277052879333, -1.0001717805862427, -0.6577406525611877, -0.07075482606887817, 1.0, -0.3953070044517517, 0.01832710951566696, 0.0, 0.043491218239068985, 0.03547213599085808, -0.05209403112530708, 0.0, 0.25887370109558105, 0.020281819626688957, 0.0, -0.03686785697937012, 0.0331224724650383, 0.0048136115074157715, 0.3767135739326477, 0.026278803125023842]","[0.14310622215270996, -1.0, -0.4561157524585724, -0.3864704668521881, -0.3680437505245209, -0.07744140923023224, -0.22334203124046326, 1.0, -1.0]"
392,"[0.0, 0.0, -0.10965543985366821, -0.8187189698219299, -1.000052809715271, -0.6566175222396851, -0.07137054204940796, 1.0, -0.39667296409606934, 0.023690607398748398, 0.0, 0.05156107619404793, 0.036681294441223145, -0.023204540833830833, 0.0, 0.01257601659744978, -0.019549747928977013, 0.0, -0.03681683540344238, 0.03328026086091995, 0.004376888275146484, 0.3768549859523773, 0.06611179560422897]","[-0.14800792932510376, -1.0, -0.5955430269241333, -0.3712952136993408, 0.4525592625141144, -0.5947246551513672, 0.16880424320697784, 0.2899383306503296, -1.0]"
393,"[0.0, 0.0, -0.10938352346420288, -0.8189019560813904, -1.0000916719436646, -0.6560713648796082, -0.07134896516799927, 1.0, -0.39800673723220825, 0.0233909972012043, 0.0, 0.05518120154738426, 0.023605817928910255, -0.020006004720926285, 0.0, 0.066499263048172, -0.018194107338786125, 0.0, -0.036916255950927734, 0.03320762515068054, 0.0041539669036865234, 0.3770868182182312, 0.06631621718406677]","[-0.17865371704101562, -1.0, -0.636176586151123, -0.354846715927124, 0.3907734453678131, -0.49289873242378235, 0.28858187794685364, 0.3366852402687073, -1.0]"
394,"[0.0, 0.0, -0.10960382223129272, -0.8192287087440491, -1.0000965595245361, -0.6560596227645874, -0.07092326879501343, 1.0, -0.40039926767349243, 0.011579482816159725, 0.0, 0.04283730313181877, 0.02270040102303028, -0.030155321583151817, 0.0, 0.01654052548110485, -0.01993621699512005, 0.0, -0.03698992729187012, 0.033382028341293335, 0.0043351054191589355, 0.3770707845687866, 0.019905326887965202]","[0.25004294514656067, -0.9527953863143921, -0.4582420587539673, -0.13353103399276733, 0.3585486114025116, -0.43524229526519775, -0.16376625001430511, 0.651418924331665, -1.0]"
395,"[0.0, 0.0, -0.11009997129440308, -0.8195557594299316, -1.0001368522644043, -0.6568201780319214, -0.07076907157897949, 1.0, -0.39725977182388306, 0.01947340928018093, 0.0, 0.037974752485752106, 0.018157770857214928, -0.041022203862667084, 0.0, 0.14255331456661224, 0.02006804198026657, 0.0, -0.036946773529052734, 0.03369548171758652, 0.004802107810974121, 0.3769244849681854, 0.010834604501724243]","[0.21302881836891174, -1.0, -0.34698939323425293, -0.1015845537185669, -0.20552721619606018, -0.09494026005268097, -0.054294466972351074, 0.9884817004203796, -1.0]"
396,"[0.0, 0.0, -0.11009567975997925, -0.8194775581359863, -1.0001349449157715, -0.6571078896522522, -0.07069295644760132, 1.0, -0.3922853469848633, 0.028975432738661766, 0.0, 0.056460894644260406, 0.03763558715581894, -0.05082012340426445, 0.0, 0.07337267696857452, -0.0012069940567016602, 0.0, -0.03697705268859863, 0.03374534100294113, 0.004869043827056885, 0.37683236598968506, 0.03904901072382927]","[-0.21955853700637817, -1.0, -0.4890967011451721, -0.3152714669704437, 0.14472007751464844, -0.4008055031299591, 0.04893680661916733, 0.7356868982315063, -1.0]"
397,"[0.0, 0.0, -0.10980880260467529, -0.8187337517738342, -1.0001198053359985, -0.6557711362838745, -0.07053148746490479, 1.0, -0.3910267949104309, 0.024097157642245293, 0.0, 0.05379962921142578, 0.05078722909092903, -0.04296743869781494, 0.0, 0.1251019537448883, -0.010190014727413654, 0.0, -0.0369563102722168, 0.03366200625896454, 0.004277169704437256, 0.37679749727249146, 0.031520478427410126]","[0.040530018508434296, -0.9520435333251953, -0.4910165071487427, -0.5806674361228943, 0.15629875659942627, -0.4008411467075348, -0.20172341167926788, 0.8246166706085205, -1.0]"
398,"[0.0, 0.0, -0.10972297191619873, -0.8182675838470459, -1.0001157522201538, -0.6556171178817749, -0.07060897350311279, 1.0, -0.3913261294364929, 0.027331948280334473, 0.0, 0.047411076724529266, 0.04076918587088585, -0.032321568578481674, 0.0, 0.1226482018828392, -0.002653880510479212, 0.0, -0.03697991371154785, 0.03362166881561279, 0.004111170768737793, 0.3765970766544342, 0.012615501880645752]","[0.12912175059318542, -0.9188158512115479, -0.39157673716545105, -0.44519296288490295, -0.013128884136676788, -0.21901628375053406, -0.2930549383163452, 0.936098039150238, -1.0]"
399,"[0.0, 0.0, -0.10983318090438843, -0.8179925680160522, -1.0001616477966309, -0.6564704179763794, -0.07122761011123657, 1.0, -0.3902140259742737, 0.028063008561730385, 0.0, 0.047797929495573044, 0.035678308457136154, -0.07182639837265015, 0.0, 0.1605588048696518, 0.02022840641438961, 0.0, -0.03690385818481445, 0.033709265291690826, 0.004272758960723877, 0.3763647973537445, 0.029370885342359543]","[-0.1432010531425476, -1.0, -0.4209640324115753, -0.26989006996154785, -0.16838786005973816, -0.2703291177749634, -0.0724572092294693, 0.9601649045944214, -1.0]"
400,"[0.0, 0.0, -0.10962885618209839, -0.8176649212837219, -1.0001590251922607, -0.6557855606079102, -0.07186073064804077, 1.0, -0.3886541724205017, 0.0237241443246603, 0.0, 0.05732446536421776, 0.032810524106025696, -0.06889159232378006, 0.0, 0.09994829446077347, 0.020336946472525597, 0.0, -0.03686380386352539, 0.03371178358793259, 0.0038951635360717773, 0.3764234781265259, 0.054974183440208435]","[-0.2708292007446289, -1.0, -0.40173012018203735, -0.3728206753730774, 0.03800578415393829, -0.21544969081878662, 0.2953397035598755, 0.671809732913971, -1.0]"
401,"[0.0, 0.0, -0.10952270030975342, -0.8179031610488892, -1.000113844871521, -0.6557574272155762, -0.0719251036643982, 1.0, -0.3882633447647095, 0.010882253758609295, 0.0, 0.043444935232400894, 0.021094927564263344, -0.03524729236960411, 0.0, 0.08743567764759064, 0.0036391050089150667, 0.0, -0.036936044692993164, 0.033586353063583374, 0.0038906335830688477, 0.37652045488357544, 0.05505271628499031]","[0.03534878045320511, -1.0, -0.5072983503341675, -0.17730320990085602, 0.12936019897460938, -0.3792358636856079, 0.1968163102865219, 0.645808219909668, -1.0]"
402,"[0.0, 0.0, -0.109688401222229, -0.8181728720664978, -1.000160813331604, -0.6555140614509583, -0.07170289754867554, 1.0, -0.3897991180419922, 0.009176447056233883, 0.0, 0.04359801113605499, 0.02748647890985012, -0.03914958983659744, 0.0, 0.18349987268447876, 0.0019634717609733343, 0.0, -0.036956787109375, 0.03363826125860214, 0.003954291343688965, 0.37658005952835083, 0.05232873931527138]","[0.1795293092727661, -1.0, -0.5629404187202454, -0.34422600269317627, 0.03149523586034775, -0.31676891446113586, -0.007246026769280434, 0.8126335740089417, -1.0]"
403,"[0.0, 0.0, -0.10972577333450317, -0.8181257247924805, -1.00014328956604, -0.65534907579422, -0.0715222954750061, 1.0, -0.39183247089385986, 0.01827545277774334, 0.0, 0.04332752153277397, 0.03497511148452759, -0.04328517988324165, 0.0, 0.14111541211605072, 0.002905026078224182, 0.0, -0.036962032318115234, 0.03362634778022766, 0.003932952880859375, 0.37654781341552734, 0.035775650292634964]","[0.08140338212251663, -1.0, -0.505731999874115, -0.29271501302719116, 0.030071496963500977, -0.3639281988143921, -0.10967900604009628, 0.8816754817962646, -1.0]"
404,"[0.0, 0.0, -0.10986721515655518, -0.8179449439048767, -1.0001131296157837, -0.6551939249038696, -0.0717054009437561, 1.0, -0.3959987759590149, 0.021040532737970352, 0.0, 0.042171869426965714, 0.0354134663939476, -0.05922861024737358, 0.0, 0.042137980461120605, -0.007680737879127264, 0.0, -0.036943674087524414, 0.03383253514766693, 0.0039023756980895996, 0.3764098286628723, 0.025696903467178345]","[0.027369283139705658, -1.0, -0.4169408082962036, -0.14583338797092438, 0.2205144464969635, -0.5446991324424744, -0.21486257016658783, 0.8282837271690369, -1.0]"
405,"[0.0, 0.0, -0.10988277196884155, -0.8175999522209167, -1.0001646280288696, -0.6550935506820679, -0.07207542657852173, 1.0, -0.39815372228622437, 0.02572116255760193, 0.0, 0.04849771782755852, 0.039963338524103165, -0.056038159877061844, 0.0, 0.17431209981441498, 0.009868954308331013, 0.0, -0.03690052032470703, 0.033905237913131714, 0.003779768943786621, 0.3762824535369873, 0.03496788069605827]","[-0.0775437280535698, -1.0, -0.4760470986366272, -0.3845484256744385, -0.12794625759124756, -0.29124581813812256, -0.10100369900465012, 0.9448092579841614, -1.0]"
406,"[0.0, 0.0, -0.10973507165908813, -0.8172495365142822, -1.0001477003097534, -0.6548117995262146, -0.07256579399108887, 1.0, -0.40067511796951294, 0.02356742136180401, 0.0, 0.04812101647257805, 0.03911136835813522, -0.04743560776114464, 0.0, 0.15851818025112152, 0.0047058104537427425, 0.0, -0.03688406944274902, 0.03388155251741409, 0.003542780876159668, 0.3762231767177582, 0.04054613411426544]","[-0.055003441870212555, -1.0, -0.5052603483200073, -0.39900118112564087, -0.040561385452747345, -0.33215272426605225, -0.04915625602006912, 0.8808621764183044, -1.0]"
407,"[0.0, 0.0, -0.10968935489654541, -0.817164421081543, -1.0001693964004517, -0.6549009084701538, -0.07300788164138794, 1.0, -0.4027644395828247, 0.020762434229254723, 0.0, 0.04572846740484238, 0.03299277648329735, -0.04298727586865425, 0.0, 0.2178807258605957, 0.01324889063835144, 0.0, -0.03687906265258789, 0.03387525677680969, 0.0034914612770080566, 0.37619444727897644, 0.052432913333177567]","[-0.019309423863887787, -1.0, -0.4934256374835968, -0.39396512508392334, -0.21035659313201904, -0.1875271201133728, -0.021944457665085793, 0.9133712649345398, -1.0]"
408,"[0.0, 0.0, -0.10965508222579956, -0.817318320274353, -1.0001776218414307, -0.6550348997116089, -0.07342499494552612, 1.0, -0.4038742184638977, 0.01924441196024418, 0.0, 0.047699060291051865, 0.027710452675819397, -0.0371519960463047, 0.0, 0.23331709206104279, 0.013050786219537258, 0.0, -0.036873817443847656, 0.03388827294111252, 0.0035053491592407227, 0.3762761950492859, 0.06927016377449036]","[-0.02881895750761032, -1.0, -0.4944648742675781, -0.4111519753932953, -0.18085229396820068, -0.11465805768966675, 0.06466340273618698, 0.8436303734779358, -1.0]"
409,"[0.0, 0.0, -0.10957920551300049, -0.8176382184028625, -1.0001802444458008, -0.6550986766815186, -0.07367098331451416, 1.0, -0.4045999050140381, 0.018757345154881477, 0.0, 0.04817981272935867, 0.02409324422478676, -0.026565996930003166, 0.0, 0.22194884717464447, 0.009841887280344963, 0.0, -0.036881446838378906, 0.03387388586997986, 0.0035296082496643066, 0.37646618485450745, 0.07637323439121246]","[-0.024716176092624664, -1.0, -0.5109997391700745, -0.41119715571403503, -0.12215248495340347, -0.10428555309772491, 0.1369398832321167, 0.7750676870346069, -1.0]"
410,"[0.0, 0.0, -0.10978168249130249, -0.8181023597717285, -1.0001366138458252, -0.6553540229797363, -0.07388365268707275, 1.0, -0.40766072273254395, 0.015594670549035072, 0.0, 0.041434310376644135, 0.020471865311264992, -0.03460622951388359, 0.0, 0.10020986944437027, -0.004875896964222193, 0.0, -0.03686213493347168, 0.03412685543298721, 0.003750443458557129, 0.376577764749527, 0.05235686153173447]","[0.03628229349851608, -1.0, -0.5784381031990051, -0.15749816596508026, 0.20893043279647827, -0.46993371844291687, 0.1143127903342247, 0.6663863062858582, -1.0]"
411,"[0.0, 0.0, -0.10975271463394165, -0.8186787962913513, -1.0001224279403687, -0.6557323336601257, -0.07401657104492188, 1.0, -0.40995514392852783, 0.015906421467661858, 0.0, 0.046732477843761444, 0.017828576266765594, -0.031553003937006, 0.0, 0.14587490260601044, -0.0031964026857167482, 0.0, -0.03686261177062988, 0.034099698066711426, 0.003936707973480225, 0.3768410384654999, 0.08596808463335037]","[-0.04965297132730484, -1.0, -0.5505642294883728, -0.2831617593765259, 0.2067820429801941, -0.27923309803009033, 0.2816106677055359, 0.5140892267227173, -1.0]"
412,"[0.0, 0.0, -0.10965955257415771, -0.8193354606628418, -1.0001013278961182, -0.6557178497314453, -0.07366585731506348, 1.0, -0.41233694553375244, 0.01600603573024273, 0.0, 0.04649309813976288, 0.01551350113004446, -0.02420867793262005, 0.0, 0.11174674332141876, -0.015270620584487915, 0.0, -0.036896467208862305, 0.03407178819179535, 0.004049241542816162, 0.37721073627471924, 0.08784928172826767]","[-0.05433908849954605, -1.0, -0.6370990872383118, -0.23897132277488708, 0.3733452260494232, -0.42567768692970276, 0.3300554156303406, 0.33590224385261536, -1.0]"
413,"[0.0, 0.0, -0.10984659194946289, -0.8198425769805908, -1.0001057386398315, -0.6562028527259827, -0.07284408807754517, 1.0, -0.41448187828063965, 0.012389056384563446, 0.0, 0.03920232877135277, 0.02064688317477703, -0.035015277564525604, 0.0, 0.10182435810565948, -0.01281705778092146, 0.0, -0.03691673278808594, 0.03411620110273361, 0.004415154457092285, 0.37730929255485535, 0.04053948074579239]","[0.2084091305732727, -1.0, -0.6151303648948669, -0.1492193639278412, 0.32191479206085205, -0.5466734766960144, -0.05643070489168167, 0.7068188786506653, -1.0]"
414,"[0.0, 0.0, -0.11005717515945435, -0.8197852373123169, -1.0001065731048584, -0.6564303636550903, -0.07228851318359375, 1.0, -0.4154491424560547, 0.017004698514938354, 0.0, 0.041153665632009506, 0.036018311977386475, -0.05516216903924942, 0.0, 0.0871828943490982, -0.007322899531573057, 0.0, -0.03686380386352539, 0.03417755663394928, 0.004595398902893066, 0.3771962821483612, 0.0289784986525774]","[0.17064863443374634, -0.9899887442588806, -0.4678703248500824, -0.2149261236190796, 0.25554966926574707, -0.4931136965751648, -0.25949233770370483, 0.8504337072372437, -1.0]"
415,"[0.0, 0.0, -0.10973650217056274, -0.8195916414260864, -1.0000624656677246, -0.6556475162506104, -0.07220995426177979, 1.0, -0.4173325300216675, 0.029226982966065407, 0.0, 0.05854952335357666, 0.03821610286831856, -0.018644725903868675, 0.0, 0.018508827313780785, -0.020083488896489143, 0.0, -0.03689718246459961, 0.03407254070043564, 0.004235565662384033, 0.37734153866767883, 0.0722639411687851]","[-0.2676447033882141, -1.0, -0.5981296896934509, -0.4575406610965729, 0.44901803135871887, -0.5362125635147095, 0.29899778962135315, 0.22804997861385345, -1.0]"
416,"[0.0, 0.0, -0.10980969667434692, -0.8195503354072571, -1.0000801086425781, -0.6557657122612, -0.07148820161819458, 1.0, -0.4204545021057129, 0.023817867040634155, 0.0, 0.04322230443358421, 0.030115097761154175, -0.030697567388415337, 0.0, 0.06719433516263962, -0.015871712937951088, 0.0, -0.036913156509399414, 0.0341634601354599, 0.004346609115600586, 0.37728118896484375, 0.011454139836132526]","[0.19277000427246094, -0.8882037401199341, -0.3883697986602783, -0.28642532229423523, 0.218357652425766, -0.340818852186203, -0.32110297679901123, 0.8388420939445496, -1.0]"
417,"[0.0, 0.0, -0.11009740829467773, -0.8194796442985535, -1.000099539756775, -0.6563658714294434, -0.07147181034088135, 1.0, -0.42151379585266113, 0.0263664573431015, 0.0, 0.045314524322748184, 0.028044570237398148, -0.027453839778900146, 0.0, 0.11883826553821564, 0.01364782452583313, 0.0, -0.036862850189208984, 0.03438882529735565, 0.004609465599060059, 0.37706539034843445, 0.0012341411784291267]","[0.2101932168006897, -1.0, -0.3391437828540802, -0.3588258922100067, -0.22125527262687683, -0.0670982375741005, -0.09136506915092468, 0.9846354722976685, -1.0]"
418,"[0.0, 0.0, -0.11001336574554443, -0.8192172646522522, -1.0001072883605957, -0.656658947467804, -0.07150310277938843, 1.0, -0.41997021436691284, 0.03553145006299019, 0.0, 0.05688862130045891, 0.040668975561857224, -0.03831782564520836, 0.0, 0.0992048904299736, -0.0027679242193698883, 0.0, -0.03688979148864746, 0.03444190323352814, 0.004601657390594482, 0.3769317865371704, 0.03647339344024658]","[-0.2327631115913391, -1.0, -0.5046318769454956, -0.42513662576675415, 0.08619552105665207, -0.38531550765037537, 0.004633208736777306, 0.794018030166626, -1.0]"
419,"[0.0, 0.0, -0.10980165004730225, -0.8186913132667542, -1.0001128911972046, -0.6562246680259705, -0.0714234709739685, 1.0, -0.41899681091308594, 0.02959950640797615, 0.0, 0.05343785509467125, 0.041758473962545395, -0.04126403108239174, 0.0, 0.1621188521385193, 0.0030394147615879774, 0.0, -0.03684186935424805, 0.03442935645580292, 0.004311263561248779, 0.3768942654132843, 0.03575461357831955]","[-0.09528657048940659, -1.0, -0.5049688220024109, -0.48749953508377075, -0.06936482340097427, -0.30526360869407654, -0.08479810506105423, 0.8978835344314575, -1.0]"
420,"[0.0, 0.0, -0.10966533422470093, -0.8185129761695862, -1.000089406967163, -0.6561973690986633, -0.07149010896682739, 1.0, -0.4188465476036072, 0.023200398311018944, 0.0, 0.049310605973005295, 0.03346608951687813, -0.024917254224419594, 0.0, 0.11110003292560577, -0.003751487238332629, 0.0, -0.03687334060668945, 0.034376002848148346, 0.004214942455291748, 0.37684935331344604, 0.03773314878344536]","[0.01086656004190445, -1.0, -0.5535452961921692, -0.3542477786540985, 0.11407078057527542, -0.39095908403396606, -0.013536045327782631, 0.7919219732284546, -1.0]"
