,X,Y
2392,"[0.0, 0.0, -0.11045289039611816, -0.8186054229736328, -1.000089406967163, -0.6542528867721558, -0.0686994194984436, 1.0, -0.5301574468612671, 0.009665402583777905, 0.0, 0.040212374180555344, 0.019170990213751793, -0.004804573953151703, 0.0, 0.04939844831824303, -0.018373282626271248, 0.0, -0.0366978645324707, 0.03748457878828049, 0.0042754411697387695, 0.3771974444389343, 0.019885757938027382]","[0.49964290857315063, -0.9711929559707642, -0.5383307933807373, -0.2723091244697571, 0.27380797266960144, -0.45966413617134094, -0.1457953006029129, 0.742433488368988, -1.0]"
2393,"[0.0, 0.0, -0.11077195405960083, -0.8186109662055969, -1.0001258850097656, -0.6550127267837524, -0.06782114505767822, 1.0, -0.530758261680603, 0.03032786026597023, 0.0, 0.04834660515189171, 0.03439195081591606, -0.051583182066679, 0.0, 0.079936683177948, -0.0030101879965513945, 0.0, -0.03667330741882324, 0.03765907138586044, 0.004674315452575684, 0.3769925832748413, 0.006489830557256937]","[0.16103188693523407, -0.9292570352554321, -0.37642088532447815, -0.3978102207183838, 0.00680183619260788, -0.445954293012619, -0.4080377519130707, 1.0, -1.0]"
2394,"[0.0, 0.0, -0.1107177734375, -0.8179568648338318, -1.0001188516616821, -0.6546247005462646, -0.06772482395172119, 1.0, -0.5311682224273682, 0.04336816817522049, 0.0, 0.05898485705256462, 0.04633070155978203, -0.04237900301814079, 0.0, 0.08725105971097946, -2.4031103748711757e-05, 0.0, -0.03660750389099121, 0.03787273168563843, 0.004438042640686035, 0.37682682275772095, 0.008174560032784939]","[-0.0775250568985939, -1.0, -0.39510485529899597, -0.6765530109405518, -0.09809628874063492, -0.4243229329586029, -0.2717970013618469, 1.0, -1.0]"
2395,"[0.0, 0.0, -0.11045140027999878, -0.8171310424804688, -1.0001345872879028, -0.6545796394348145, -0.06790006160736084, 1.0, -0.530927300453186, 0.045584458857774734, 0.0, 0.060554563999176025, 0.047827769070863724, -0.05418078228831291, 0.0, 0.13028942048549652, 0.00782284140586853, 0.0, -0.03660988807678223, 0.037919603288173676, 0.004151403903961182, 0.37657785415649414, 0.007671034894883633]","[-0.14305144548416138, -1.0, -0.41187727451324463, -0.7230252623558044, -0.26400670409202576, -0.4029674232006073, -0.23527903854846954, 1.0, -1.0]"
2396,"[0.0, 0.0, -0.1103745698928833, -0.8164128065109253, -1.0001126527786255, -0.6544831395149231, -0.068570077419281, 1.0, -0.5334657430648804, 0.034709807485342026, 0.0, 0.05046099051833153, 0.04296974465250969, -0.0715649276971817, 0.0, 0.04796042665839195, 0.006051948759704828, 0.0, -0.03654289245605469, 0.03814040869474411, 0.003910481929779053, 0.3763328492641449, 0.010599139146506786]","[-0.06452381610870361, -1.0, -0.3958316743373871, -0.405155211687088, -0.06633817404508591, -0.6303828358650208, -0.25853708386421204, 1.0, -1.0]"
2397,"[0.0, 0.0, -0.11026090383529663, -0.8158984184265137, -1.000170111656189, -0.6544308066368103, -0.06948047876358032, 1.0, -0.5338238477706909, 0.03203842416405678, 0.0, 0.061948925256729126, 0.03236137703061104, -0.05648501589894295, 0.0, 0.1438201516866684, 0.020480148494243622, 0.0, -0.03644108772277832, 0.03818019479513168, 0.003670811653137207, 0.3762373626232147, 0.01999075338244438]","[-0.11209193617105484, -1.0, -0.5000263452529907, -0.5275703072547913, -0.2966860234737396, -0.34252291917800903, 0.06688524782657623, 1.0, -1.0]"
2398,"[0.0, 0.0, -0.10988998413085938, -0.815914511680603, -1.000146746635437, -0.6538218259811401, -0.07012909650802612, 1.0, -0.5359580516815186, 0.025971556082367897, 0.0, 0.05394155532121658, 0.03373733162879944, -0.021125901490449905, 0.0, 0.18840380012989044, 0.007266759406775236, 0.0, -0.0365447998046875, 0.0381053164601326, 0.0033110976219177246, 0.3764149844646454, 0.0809447392821312]","[-0.05555398017168045, -1.0, -0.5523063540458679, -0.4630661904811859, -0.11993836611509323, -0.19837506115436554, 0.1600904017686844, 0.7783057689666748, -1.0]"
2399,"[0.0, 0.0, -0.11004358530044556, -0.8163179159164429, -1.000137209892273, -0.6542220711708069, -0.07054781913757324, 1.0, -0.540050745010376, 0.020449727773666382, 0.0, 0.04244104400277138, 0.01892278529703617, -0.044561874121427536, 0.0, 0.11162704229354858, 0.010294327512383461, 0.0, -0.03650355339050293, 0.038374945521354675, 0.0035176873207092285, 0.3765389025211334, 0.054496657103300095]","[0.013559021055698395, -1.0, -0.5595622658729553, -0.09729726612567902, -0.01636173576116562, -0.47714367508888245, 0.11360136419534683, 0.8592082262039185, -1.0]"
2400,"[0.0, 0.0, -0.11003988981246948, -0.8168829679489136, -1.0001609325408936, -0.6543911695480347, -0.07078981399536133, 1.0, -0.5411134958267212, 0.016775814816355705, 0.0, 0.04401275888085365, 0.01228275429457426, -0.08296199887990952, 0.0, 0.11049435287714005, 0.02028883434832096, 0.0, -0.03646731376647949, 0.038440071046352386, 0.0036416053771972656, 0.3768543303012848, 0.09264151006937027]","[-0.08763296157121658, -1.0, -0.4477284848690033, -0.12182535231113434, 0.11482726782560349, -0.2885339558124542, 0.30853602290153503, 0.578097403049469, -1.0]"
2401,"[0.0, 0.0, -0.10992574691772461, -0.8176383972167969, -1.0001447200775146, -0.6544402837753296, -0.0704163908958435, 1.0, -0.5430068373680115, 0.01870688609778881, 0.0, 0.050806254148483276, 0.009094499051570892, -0.04057706519961357, 0.0, 0.11194677650928497, 0.0023714357521384954, 0.0, -0.036507606506347656, 0.038439154624938965, 0.003781139850616455, 0.3772822916507721, 0.09033942967653275]","[-0.09245552867650986, -1.0, -0.6054907441139221, -0.11897008121013641, 0.23649555444717407, -0.31644168496131897, 0.3811419606208801, 0.5048278570175171, -1.0]"
2402,"[0.0, 0.0, -0.11008208990097046, -0.8182424306869507, -1.00007963180542, -0.6542392373085022, -0.06970244646072388, 1.0, -0.5477865934371948, 0.008909969590604305, 0.0, 0.04101480543613434, 0.018765559419989586, -0.02062157168984413, 0.0, -0.001585017191246152, -0.019969448447227478, 0.0, -0.03657841682434082, 0.03859245777130127, 0.003972411155700684, 0.3774699866771698, 0.0405181460082531]","[0.29317742586135864, -1.0, -0.719310998916626, -0.1121465414762497, 0.49518242478370667, -0.8371121883392334, -0.013140508905053139, 0.5366231203079224, -0.8285587430000305]"
2403,"[0.0, 0.0, -0.11051434278488159, -0.8184975385665894, -1.0001384019851685, -0.6542878150939941, -0.06902629137039185, 1.0, -0.5494006872177124, 0.017873072996735573, 0.0, 0.03060663677752018, 0.02496892586350441, -0.07796134799718857, 0.0, 0.13741534948349, 0.011010732501745224, 0.0, -0.036574602127075195, 0.038926877081394196, 0.004251360893249512, 0.37740013003349304, 0.03741529956459999]","[0.16369539499282837, -1.0, -0.5125336050987244, 0.03055201843380928, -0.04179585725069046, -0.7101593017578125, -0.24666853249073029, 1.0, -0.8654239773750305]"
2404,"[0.0, 0.0, -0.11063039302825928, -0.8183785676956177, -1.0001633167266846, -0.6550326347351074, -0.06859630346298218, 1.0, -0.5470924377441406, 0.034503575414419174, 0.0, 0.05339229106903076, 0.03378582373261452, -0.04980510100722313, 0.0, 0.1306854635477066, 0.013827425427734852, 0.0, -0.03653430938720703, 0.03903844207525253, 0.004506230354309082, 0.3772549331188202, 0.016623664647340775]","[-0.0161728635430336, -1.0, -0.48262330889701843, -0.437441885471344, -0.24917572736740112, -0.42619872093200684, -0.14660991728305817, 1.0, -1.0]"
2405,"[0.0, 0.0, -0.11054039001464844, -0.8177922964096069, -1.000108003616333, -0.6543264389038086, -0.06867486238479614, 1.0, -0.548580527305603, 0.03456684201955795, 0.0, 0.05660664662718773, 0.04393182694911957, -0.036843232810497284, 0.0, 0.053626496344804764, -0.005340272095054388, 0.0, -0.03645610809326172, 0.03924977779388428, 0.004176795482635498, 0.3771780729293823, 0.013341926038265228]","[0.03437573462724686, -0.9912829995155334, -0.4318973422050476, -0.6141789555549622, 0.05632292479276657, -0.5206863880157471, -0.2806432843208313, 1.0, -1.0]"
2406,"[0.0, 0.0, -0.11034858226776123, -0.8171718716621399, -1.0001428127288818, -0.6542743444442749, -0.06901246309280396, 1.0, -0.5492393970489502, 0.03888266161084175, 0.0, 0.05704953148961067, 0.044279858469963074, -0.04445967823266983, 0.0, 0.14101506769657135, 0.0061277602799236774, 0.0, -0.036484718322753906, 0.03927230089902878, 0.003938078880310059, 0.3769584894180298, 0.01254037395119667]","[-0.01777239888906479, -1.0, -0.45919328927993774, -0.7012534737586975, -0.24580350518226624, -0.4300815761089325, -0.238713338971138, 1.0, -1.0]"
2407,"[0.0, 0.0, -0.11030453443527222, -0.8166440725326538, -1.0001300573349, -0.6543238162994385, -0.06982392072677612, 1.0, -0.5517281293869019, 0.034406017512083054, 0.0, 0.051409464329481125, 0.04034922644495964, -0.06379259377717972, 0.0, 0.07592970132827759, 0.007908773608505726, 0.0, -0.03641963005065918, 0.03949926048517227, 0.0037700533866882324, 0.3767731487751007, 0.023299526423215866]","[-0.12250915914773941, -1.0, -0.5000705718994141, -0.42312121391296387, -0.06710316985845566, -0.6602088212966919, -0.15869052708148956, 1.0, -1.0]"
2408,"[0.0, 0.0, -0.11001938581466675, -0.8164224624633789, -1.000159740447998, -0.6538797616958618, -0.07076585292816162, 1.0, -0.5533348917961121, 0.02788986824452877, 0.0, 0.055660802870988846, 0.028031839057803154, -0.07909297943115234, 0.0, 0.08185561001300812, 0.020410483703017235, 0.0, -0.03634524345397949, 0.039493948221206665, 0.003412604331970215, 0.3769434988498688, 0.0721081867814064]","[-0.24903854727745056, -1.0, -0.4626756012439728, -0.3528967797756195, 0.07442238181829453, -0.33302026987075806, 0.27900099754333496, 0.6518882513046265, -1.0]"
2409,"[0.0, 0.0, -0.10976213216781616, -0.8168326020240784, -1.000138282775879, -0.653609037399292, -0.0710555911064148, 1.0, -0.5568660497665405, 0.01911350153386593, 0.0, 0.05338454246520996, 0.017942244186997414, -0.02785468101501465, 0.0, 0.09267144650220871, 0.00041963160037994385, 0.0, -0.036429643630981445, 0.039431050419807434, 0.003291189670562744, 0.37724626064300537, 0.07711134850978851]","[-0.07809097319841385, -1.0, -0.6283811926841736, -0.21400931477546692, 0.2143915295600891, -0.3894882798194885, 0.3804561197757721, 0.5756136775016785, -1.0]"
2410,"[0.0, 0.0, -0.11003905534744263, -0.8174669742584229, -1.0001243352890015, -0.6538288593292236, -0.07085084915161133, 1.0, -0.5621380805969238, 0.009752762503921986, 0.0, 0.03634537011384964, 0.014887145720422268, -0.03663792088627815, 0.0, 0.09586610645055771, -0.0023760765325278044, 0.0, -0.03645443916320801, 0.039679259061813354, 0.003596663475036621, 0.3773798644542694, 0.04927418380975723]","[0.2942116856575012, -1.0, -0.6770923733711243, 0.02113480493426323, 0.18987753987312317, -0.6715273261070251, 0.060423560440540314, 0.8535867929458618, -0.8945911526679993]"
2411,"[0.0, 0.0, -0.11048871278762817, -0.8179527521133423, -1.0001565217971802, -0.6544263958930969, -0.07061678171157837, 1.0, -0.5631341934204102, 0.02028377167880535, 0.0, 0.04140108823776245, 0.01273559220135212, -0.046432383358478546, 0.0, 0.14833256602287292, 0.020243661478161812, 0.0, -0.03637528419494629, 0.04001820087432861, 0.0040395259857177734, 0.3774093687534332, 0.03221618011593819]","[0.1469968557357788, -1.0, -0.5364702343940735, -0.05163445323705673, -0.2538188397884369, -0.4301507771015167, 0.057659752666950226, 1.0, -1.0]"
2412,"[0.0, 0.0, -0.11037552356719971, -0.8184330463409424, -1.00013267993927, -0.6548840403556824, -0.07022136449813843, 1.0, -0.5611200332641602, 0.029875436797738075, 0.0, 0.057117294520139694, 0.02219344489276409, -0.032854706048965454, 0.0, 0.09350620210170746, -0.004731852561235428, 0.0, -0.03643488883972168, 0.04002871364355087, 0.004241764545440674, 0.3776289224624634, 0.08206493407487869]","[-0.19975170493125916, -1.0, -0.6105820536613464, -0.2791740894317627, 0.2947443425655365, -0.4001283347606659, 0.30844277143478394, 0.5019153356552124, -1.0]"
2413,"[0.0, 0.0, -0.11018103361129761, -0.8184311389923096, -1.0001187324523926, -0.6544448137283325, -0.06938910484313965, 1.0, -0.5618681907653809, 0.02233109436929226, 0.0, 0.04925732687115669, 0.035137683153152466, -0.03912142664194107, 0.0, 0.10520780086517334, -0.008221176452934742, 0.0, -0.03643679618835449, 0.039970025420188904, 0.0041182637214660645, 0.3778192698955536, 0.05134435370564461]","[0.08947522193193436, -1.0, -0.6650262475013733, -0.3556229770183563, 0.25215932726860046, -0.6628431677818298, -0.06198961287736893, 0.8149004578590393, -1.0]"
2414,"[0.0, 0.0, -0.11018729209899902, -0.8182553052902222, -1.0000817775726318, -0.6538575887680054, -0.06879854202270508, 1.0, -0.5653954744338989, 0.024943996220827103, 0.0, 0.04891796037554741, 0.03552898392081261, -0.0343099981546402, 0.0, 0.009267172776162624, -0.019976405426859856, 0.0, -0.036481618881225586, 0.04011274874210358, 0.003988027572631836, 0.3777735233306885, 0.024313367903232574]","[0.12499299645423889, -0.9929440021514893, -0.5242454409599304, -0.4067857265472412, 0.3994947075843811, -0.7286746501922607, -0.3354453444480896, 0.7776594161987305, -1.0]"
2415,"[0.0, 0.0, -0.1103103756904602, -0.818101704120636, -1.0001040697097778, -0.6547713875770569, -0.06887000799179077, 1.0, -0.5685641169548035, 0.03185611218214035, 0.0, 0.04747956618666649, 0.03326201066374779, -0.04382361099123955, 0.0, 0.10474716871976852, 0.004643682390451431, 0.0, -0.03641557693481445, 0.04021977633237839, 0.004242658615112305, 0.3775951862335205, 0.016829226166009903]","[0.09081145375967026, -1.0, -0.490244597196579, -0.39031168818473816, -0.10787168890237808, -0.547808051109314, -0.2714692950248718, 1.0, -1.0]"
2416,"[0.0, 0.0, -0.11018979549407959, -0.8176988959312439, -1.0001362562179565, -0.6549520492553711, -0.06938272714614868, 1.0, -0.5697855949401855, 0.03429558873176575, 0.0, 0.054385919123888016, 0.0406825952231884, -0.06616472452878952, 0.0, 0.1616290658712387, 0.01798020675778389, 0.0, -0.03633928298950195, 0.0402882844209671, 0.004120767116546631, 0.3775200843811035, 0.04914242774248123]","[-0.17208215594291687, -1.0, -0.5202993750572205, -0.4336099326610565, -0.21493059396743774, -0.39531415700912476, -0.06584774702787399, 0.9929450154304504, -1.0]"
2417,"[0.0, 0.0, -0.10978370904922485, -0.817650318145752, -1.000112533569336, -0.6546453237533569, -0.06979936361312866, 1.0, -0.5707553625106812, 0.03229798749089241, 0.0, 0.051088105887174606, 0.030545955523848534, -0.03449447080492973, 0.0, 0.15976710617542267, 0.008912377059459686, 0.0, -0.03633856773376465, 0.04024329036474228, 0.003835141658782959, 0.37776947021484375, 0.07772883027791977]","[-0.1451500952243805, -1.0, -0.5439779758453369, -0.32063254714012146, -0.05475885421037674, -0.2631538510322571, 0.11045230180025101, 0.7806344032287598, -1.0]"
2418,"[0.0, 0.0, -0.10978633165359497, -0.8182921409606934, -1.0000768899917603, -0.6552237868309021, -0.07011657953262329, 1.0, -0.5732618570327759, 0.026369426399469376, 0.0, 0.05318078398704529, 0.006083653308451176, -0.024494973942637444, 0.0, 0.044150274246931076, -0.007886352948844433, 0.0, -0.03635144233703613, 0.04043539613485336, 0.004086136817932129, 0.3780296742916107, 0.06371614336967468]","[-0.18064415454864502, -1.0, -0.7142271399497986, -0.022478614002466202, 0.3049531877040863, -0.5685907602310181, 0.34459078311920166, 0.4980795383453369, -0.9857500195503235]"
2419,"[0.0, 0.0, -0.1099899411201477, -0.8188736438751221, -1.000113844871521, -0.6558104753494263, -0.06990784406661987, 1.0, -0.5738329291343689, 0.008290970697999, 0.0, 0.04048589989542961, 0.01768338680267334, -0.0452299602329731, 0.0, 0.13393376767635345, 0.005039548967033625, 0.0, -0.03634357452392578, 0.04050502926111221, 0.004446446895599365, 0.37815892696380615, 0.06175132468342781]","[0.26887866854667664, -1.0, -0.6494236588478088, 0.003446672111749649, 0.08382701128721237, -0.5272812247276306, 0.09665312618017197, 0.8761869072914124, -1.0]"
2420,"[0.0, 0.0, -0.11000704765319824, -0.8193767070770264, -1.0001144409179688, -0.6557393074035645, -0.06947600841522217, 1.0, -0.5720646381378174, 0.02096874825656414, 0.0, 0.04487226530909538, 0.019026443362236023, -0.03533780574798584, 0.0, 0.16868166625499725, 0.006082567851990461, 0.0, -0.03631997108459473, 0.04057144373655319, 0.004561305046081543, 0.3784655034542084, 0.08427443355321884]","[0.0391903892159462, -1.0, -0.5935152769088745, -0.08708877861499786, 0.013294510543346405, -0.291687548160553, 0.12210521847009659, 0.7618095278739929, -1.0]"
2421,"[0.0, 0.0, -0.10991746187210083, -0.8199576139450073, -1.0000358819961548, -0.6557112336158752, -0.06909036636352539, 1.0, -0.573408842086792, 0.023891350254416466, 0.0, 0.052786685526371, 0.014199000783264637, -0.017673088237643242, 0.0, -0.033936552703380585, -0.02005203440785408, 0.0, -0.03635907173156738, 0.04067923128604889, 0.004669070243835449, 0.3787986934185028, 0.07714349776506424]","[-0.22387298941612244, -1.0, -0.75838702917099, -0.05794345960021019, 0.5384755730628967, -0.7386267185211182, 0.35267123579978943, 0.0973486378788948, -0.9678502678871155]"
2422,"[0.0, 0.0, -0.11023986339569092, -0.8204264640808105, -1.000099778175354, -0.6559458374977112, -0.0679594874382019, 1.0, -0.5719908475875854, 0.01587698422372341, 0.0, 0.04214779660105705, 0.017434431239962578, -0.040380533784627914, 0.0, 0.13625578582286835, 0.0026321157347410917, 0.0, -0.03639984130859375, 0.04092981666326523, 0.005035817623138428, 0.378844290971756, 0.019421134144067764]","[0.37630748748779297, -1.0, -0.5474897027015686, -0.14765743911266327, -0.05543927103281021, -0.4597007632255554, -0.22174616158008575, 1.0, -1.0]"
2423,"[0.0, 0.0, -0.11062389612197876, -0.8206074237823486, -1.000095248222351, -0.6566780805587769, -0.06740003824234009, 1.0, -0.5674307346343994, 0.029024114832282066, 0.0, 0.04292953386902809, 0.022792765870690346, -0.02897854708135128, 0.0, 0.14996638894081116, 0.017812086269259453, 0.0, -0.03634381294250488, 0.04124820977449417, 0.005464434623718262, 0.3787256181240082, 0.006654422264546156]","[0.278486430644989, -1.0, -0.4225568473339081, -0.3376539349555969, -0.36527809500694275, -0.28168752789497375, -0.21245554089546204, 1.0, -1.0]"
2424,"[0.0, 0.0, -0.11046457290649414, -0.8201418519020081, -1.0001285076141357, -0.6567615866661072, -0.06706470251083374, 1.0, -0.5595446825027466, 0.04317392408847809, 0.0, 0.06377413123846054, 0.04841063171625137, -0.049493927508592606, 0.0, 0.10249217599630356, -0.003278251737356186, 0.0, -0.036360740661621094, 0.041305266320705414, 0.005360424518585205, 0.3785886764526367, 0.027871254831552505]","[-0.1954365372657776, -1.0, -0.5048505663871765, -0.6909127831459045, 0.006367646157741547, -0.5887090563774109, -0.21469122171401978, 0.9979951977729797, -1.0]"
2425,"[0.0, 0.0, -0.10999530553817749, -0.8190816044807434, -1.000117301940918, -0.655798077583313, -0.06695377826690674, 1.0, -0.5539951324462891, 0.04397515580058098, 0.0, 0.06419461220502853, 0.05407524108886719, -0.03378567472100258, 0.0, 0.15317413210868835, 0.0016030867118388414, 0.0, -0.036316871643066406, 0.04123487323522568, 0.004733383655548096, 0.3784855008125305, 0.010899747721850872]","[-0.03243062645196915, -1.0, -0.42471906542778015, -0.9752519130706787, -0.27916213870048523, -0.4119340777397156, -0.3092809021472931, 1.0, -1.0]"
2426,"[0.0, 0.0, -0.11001139879226685, -0.8184338808059692, -1.000121831893921, -0.6559906005859375, -0.06740778684616089, 1.0, -0.5512745380401611, 0.039412327110767365, 0.0, 0.05342855677008629, 0.038934383541345596, -0.060512419790029526, 0.0, 0.08389412611722946, 0.013987153768539429, 0.0, -0.0362701416015625, 0.0414980873465538, 0.004633426666259766, 0.3781852126121521, 0.00010369112715125084]","[-0.022139541804790497, -1.0, -0.36804845929145813, -0.5173370838165283, -0.28109651803970337, -0.5031765699386597, -0.2708580791950226, 1.0, -1.0]"
2427,"[0.0, 0.0, -0.10986906290054321, -0.8179377913475037, -1.0001566410064697, -0.6562229990959167, -0.06829142570495605, 1.0, -0.5469313859939575, 0.03499376401305199, 0.0, 0.05920717865228653, 0.03603264316916466, -0.0628025159239769, 0.0, 0.1399451494216919, 0.020478595048189163, 0.0, -0.036211252212524414, 0.041536979377269745, 0.0044675469398498535, 0.3780379891395569, 0.01712341606616974]","[-0.10850543528795242, -1.0, -0.47066307067871094, -0.5177213549613953, -0.33685407042503357, -0.4365077018737793, -0.10429892688989639, 1.0, -1.0]"
2428,"[0.0, 0.0, -0.10943597555160522, -0.8176644444465637, -1.0001577138900757, -0.6554387807846069, -0.06919962167739868, 1.0, -0.5446436405181885, 0.03017759695649147, 0.0, 0.058689963072538376, 0.0380207821726799, -0.04094686731696129, 0.0, 0.19011345505714417, 0.017538458108901978, 0.0, -0.03622889518737793, 0.04147297888994217, 0.003957390785217285, 0.3782100975513458, 0.0770418643951416]","[-0.15046674013137817, -1.0, -0.48319512605667114, -0.46745219826698303, -0.2066328525543213, -0.16272422671318054, 0.09360723942518234, 0.8470281362533569, -1.0]"
2429,"[0.0, 0.0, -0.10951745510101318, -0.8177862763404846, -1.000126600265503, -0.655529260635376, -0.06997442245483398, 1.0, -0.5461660623550415, 0.021880043670535088, 0.0, 0.04177187383174896, 0.024611927568912506, -0.04741249606013298, 0.0, 0.09001437574625015, 0.011917222291231155, 0.0, -0.036199331283569336, 0.04175002872943878, 0.003973126411437988, 0.3782493770122528, 0.032969292253255844]","[0.07141440361738205, -1.0, -0.5137165784835815, -0.13613757491111755, -0.10781737416982651, -0.622763454914093, -0.06934893131256104, 1.0, -1.0]"
2430,"[0.0, 0.0, -0.1096532940864563, -0.8182340264320374, -1.0001486539840698, -0.6556823253631592, -0.07095104455947876, 1.0, -0.5463402271270752, 0.021668847650289536, 0.0, 0.053762491792440414, 0.010871830396354198, -0.05201507732272148, 0.0, 0.07584942132234573, 0.020242566242814064, 0.0, -0.036104679107666016, 0.0420277863740921, 0.004063427448272705, 0.37848252058029175, 0.07277292013168335]","[-0.12614959478378296, -1.0, -0.45564788579940796, -0.16786785423755646, 0.009102202951908112, -0.278881698846817, 0.3612097203731537, 0.6572204828262329, -1.0]"
2431,"[0.0, 0.0, -0.10949140787124634, -0.8188522458076477, -1.0001484155654907, -0.6555564403533936, -0.07106053829193115, 1.0, -0.5453869104385376, 0.019738653674721718, 0.0, 0.05597739294171333, 0.014790180139243603, -0.02702239714562893, 0.0, 0.10121381282806396, -0.0002496987581253052, 0.0, -0.03617429733276367, 0.042009323835372925, 0.0040705204010009766, 0.3788449764251709, 0.08464476466178894]","[-0.10277015715837479, -1.0, -0.598583459854126, -0.19065417349338531, 0.22912269830703735, -0.3306581377983093, 0.4035155773162842, 0.5306132435798645, -1.0]"
2432,"[0.0, 0.0, -0.10944986343383789, -0.8195546269416809, -1.0000872611999512, -0.6548211574554443, -0.07064521312713623, 1.0, -0.5479646921157837, 0.014239141717553139, 0.0, 0.05344381555914879, 0.008677244186401367, -0.011778864078223705, 0.0, 0.031209705397486687, -0.01990790292620659, 0.0, -0.03622603416442871, 0.042150430381298065, 0.0040315985679626465, 0.3792867362499237, 0.08542250096797943]","[-0.11757523566484451, -1.0, -0.7738627791404724, -0.07388411462306976, 0.5229666829109192, -0.6139084100723267, 0.48244932293891907, 0.14459577202796936, -1.0]"
2433,"[0.0, 0.0, -0.10980147123336792, -0.8202720880508423, -1.0000898838043213, -0.6546412110328674, -0.06946498155593872, 1.0, -0.55068039894104, 0.004017308820039034, 0.0, 0.03743456304073334, 0.012771449983119965, -0.032395392656326294, 0.0, 0.03742542117834091, -0.014269036240875721, 0.0, -0.036347150802612305, 0.04236537963151932, 0.004358172416687012, 0.3793942928314209, 0.024270234629511833]","[0.4955604672431946, -1.0, -0.5730392932891846, -0.0035097450017929077, 0.3050537109375, -0.6874338388442993, -0.1513393223285675, 0.8485949635505676, -0.9906701445579529]"
2434,"[0.0, 0.0, -0.11037826538085938, -0.8207835555076599, -1.0001380443572998, -0.6556409597396851, -0.06858479976654053, 1.0, -0.5468664169311523, 0.024337952956557274, 0.0, 0.03755708411335945, 0.014234140515327454, -0.03591689094901085, 0.0, 0.16730350255966187, 0.019088638946413994, 0.0, -0.03631758689880371, 0.042715884745121, 0.005015313625335693, 0.37929147481918335, 0.014358341693878174]","[0.2608572542667389, -1.0, -0.45486879348754883, -0.09261637926101685, -0.35263118147850037, -0.3485865890979767, -0.16438069939613342, 1.0, -1.0]"
2435,"[0.0, 0.0, -0.11036491394042969, -0.8207336664199829, -1.0001364946365356, -0.6561482548713684, -0.06806397438049316, 1.0, -0.5405409932136536, 0.0382344052195549, 0.0, 0.05374271422624588, 0.03658676892518997, -0.0592992901802063, 0.0, 0.1301489621400833, 0.007759551052004099, 0.0, -0.03632807731628418, 0.04283224046230316, 0.005178868770599365, 0.3792412281036377, 0.04435975104570389]","[-0.20345601439476013, -1.0, -0.4926004111766815, -0.3470366895198822, -0.09213193506002426, -0.5026947855949402, -0.1722545027732849, 0.9847406148910522, -1.0]"
2436,"[0.0, 0.0, -0.11004096269607544, -0.8200376629829407, -1.0001287460327148, -0.6556993722915649, -0.06779485940933228, 1.0, -0.5357691645622253, 0.0354527048766613, 0.0, 0.057299043983221054, 0.04912617802619934, -0.0542263463139534, 0.0, 0.1295507699251175, 0.0021043617743998766, 0.0, -0.03629493713378906, 0.04277445375919342, 0.004825592041015625, 0.3791743516921997, 0.02795991115272045]","[-0.0700647309422493, -1.0, -0.49931004643440247, -0.6277583837509155, -0.09853551536798477, -0.587726354598999, -0.29692479968070984, 1.0, -1.0]"
2437,"[0.0, 0.0, -0.10991722345352173, -0.8193840384483337, -1.0000861883163452, -0.6550315618515015, -0.06810414791107178, 1.0, -0.5351526737213135, 0.031761690974235535, 0.0, 0.05494648963212967, 0.04187970235943794, -0.03950045630335808, 0.0, 0.026892704889178276, -0.011801442131400108, 0.0, -0.03626704216003418, 0.04293201118707657, 0.0044585466384887695, 0.37902048230171204, 0.010980421677231789]","[0.07078132778406143, -0.988044023513794, -0.3807455897331238, -0.5497227907180786, 0.1563781201839447, -0.6021963953971863, -0.43062999844551086, 1.0, -1.0]"
2438,"[0.0, 0.0, -0.10980057716369629, -0.8190037608146667, -1.0001267194747925, -0.6553783416748047, -0.06909316778182983, 1.0, -0.5336003303527832, 0.031200004741549492, 0.0, 0.0553661473095417, 0.037269752472639084, -0.05112351104617119, 0.0, 0.09214533865451813, 0.009216523729264736, 0.0, -0.03624415397644043, 0.042932793498039246, 0.004343271255493164, 0.37886205315589905, 0.031191620975732803]","[-0.11796686798334122, -1.0, -0.5021291375160217, -0.41752731800079346, -0.10291492193937302, -0.5716678500175476, -0.09594486653804779, 1.0, -1.0]"
2439,"[0.0, 0.0, -0.10962653160095215, -0.818589985370636, -1.0001635551452637, -0.6549253463745117, -0.07009017467498779, 1.0, -0.5328532457351685, 0.02675606682896614, 0.0, 0.054110873490571976, 0.04141839221119881, -0.047835614532232285, 0.0, 0.20494697988033295, 0.01649545505642891, 0.0, -0.03619837760925293, 0.04297207295894623, 0.0039855241775512695, 0.3788410723209381, 0.049453966319561005]","[-0.008404530584812164, -1.0, -0.5076516270637512, -0.4713272750377655, -0.3771584928035736, -0.3103635907173157, -0.10214928537607193, 1.0, -1.0]"
